C:\Projects\trainee-work\Obsidian-OSINT-Copilot-plugin\src\modals\custom-type-modal.ts: line 225, col 34, Error - Use sentence case for UI text. (obsidianmd/ui/sentence-case)
C:\Projects\trainee-work\Obsidian-OSINT-Copilot-plugin\src\modals\custom-type-modal.ts: line 226, col 9, Warning - Avoid setting styles directly via `element.style.width`. Use CSS classes for better theming and maintainability. Use the `setCssProps` function to change CSS properties. (obsidianmd/no-static-styles-assignment)
C:\Projects\trainee-work\Obsidian-OSINT-Copilot-plugin\src\modals\custom-type-modal.ts: line 241, col 33, Error - Use sentence case for UI text. (obsidianmd/ui/sentence-case)
C:\Projects\trainee-work\Obsidian-OSINT-Copilot-plugin\src\modals\custom-type-modal.ts: line 242, col 9, Warning - Avoid setting styles directly via `element.style.width`. Use CSS classes for better theming and maintainability. Use the `setCssProps` function to change CSS properties. (obsidianmd/no-static-styles-assignment)
C:\Projects\trainee-work\Obsidian-OSINT-Copilot-plugin\src\modals\custom-type-modal.ts: line 258, col 9, Warning - Avoid setting styles directly via `element.style.width`. Use CSS classes for better theming and maintainability. Use the `setCssProps` function to change CSS properties. (obsidianmd/no-static-styles-assignment)
C:\Projects\trainee-work\Obsidian-OSINT-Copilot-plugin\src\modals\custom-type-modal.ts: line 263, col 9, Warning - Avoid setting styles directly via `element.style.marginTop`. Use CSS classes for better theming and maintainability. Use the `setCssProps` function to change CSS properties. (obsidianmd/no-static-styles-assignment)
C:\Projects\trainee-work\Obsidian-OSINT-Copilot-plugin\src\modals\custom-type-modal.ts: line 264, col 9, Warning - Avoid setting styles directly via `element.style.display`. Use CSS classes for better theming and maintainability. Use the `setCssProps` function to change CSS properties. (obsidianmd/no-static-styles-assignment)
C:\Projects\trainee-work\Obsidian-OSINT-Copilot-plugin\src\modals\custom-type-modal.ts: line 265, col 9, Warning - Avoid setting styles directly via `element.style.gap`. Use CSS classes for better theming and maintainability. Use the `setCssProps` function to change CSS properties. (obsidianmd/no-static-styles-assignment)
C:\Projects\trainee-work\Obsidian-OSINT-Copilot-plugin\src\modals\custom-type-modal.ts: line 268, col 45, Error - Use sentence case for UI text. (obsidianmd/ui/sentence-case)
C:\Projects\trainee-work\Obsidian-OSINT-Copilot-plugin\src\modals\custom-type-modal.ts: line 272, col 9, Warning - Avoid setting styles directly via `element.style.marginTop`. Use CSS classes for better theming and maintainability. Use the `setCssProps` function to change CSS properties. (obsidianmd/no-static-styles-assignment)
C:\Projects\trainee-work\Obsidian-OSINT-Copilot-plugin\src\modals\custom-type-modal.ts: line 273, col 9, Warning - Avoid setting styles directly via `element.style.textAlign`. Use CSS classes for better theming and maintainability. Use the `setCssProps` function to change CSS properties. (obsidianmd/no-static-styles-assignment)
C:\Projects\trainee-work\Obsidian-OSINT-Copilot-plugin\src\modals\custom-type-modal.ts: line 276, col 28, Error - Use sentence case for UI text. (obsidianmd/ui/sentence-case)
C:\Projects\trainee-work\Obsidian-OSINT-Copilot-plugin\src\modals\custom-type-modal.ts: line 280, col 32, Error - Use sentence case for UI text. (obsidianmd/ui/sentence-case)
C:\Projects\trainee-work\Obsidian-OSINT-Copilot-plugin\src\modals\custom-type-modal.ts: line 304, col 9, Warning - Avoid setting styles directly via `element.style.marginTop`. Use CSS classes for better theming and maintainability. Use the `setCssProps` function to change CSS properties. (obsidianmd/no-static-styles-assignment)
C:\Projects\trainee-work\Obsidian-OSINT-Copilot-plugin\src\modals\custom-type-modal.ts: line 305, col 9, Warning - Avoid setting styles directly via `element.style.display`. Use CSS classes for better theming and maintainability. Use the `setCssProps` function to change CSS properties. (obsidianmd/no-static-styles-assignment)
C:\Projects\trainee-work\Obsidian-OSINT-Copilot-plugin\src\modals\custom-type-modal.ts: line 306, col 9, Warning - Avoid setting styles directly via `element.style.justifyContent`. Use CSS classes for better theming and maintainability. Use the `setCssProps` function to change CSS properties. (obsidianmd/no-static-styles-assignment)
C:\Projects\trainee-work\Obsidian-OSINT-Copilot-plugin\src\modals\custom-type-modal.ts: line 307, col 9, Warning - Avoid setting styles directly via `element.style.gap`. Use CSS classes for better theming and maintainability. Use the `setCssProps` function to change CSS properties. (obsidianmd/no-static-styles-assignment)
C:\Projects\trainee-work\Obsidian-OSINT-Copilot-plugin\src\modals\custom-type-modal.ts: line 340, col 24, Error - Use sentence case for UI text. (obsidianmd/ui/sentence-case)
C:\Projects\trainee-work\Obsidian-OSINT-Copilot-plugin\src\modals\custom-type-modal.ts: line 344, col 24, Error - Use sentence case for UI text. (obsidianmd/ui/sentence-case)
C:\Projects\trainee-work\Obsidian-OSINT-Copilot-plugin\src\modals\entity-modal.ts: line 319, col 13, Warning - Avoid setting styles directly via `element.style.display`. Use CSS classes for better theming and maintainability. Use the `setCssProps` function to change CSS properties. (obsidianmd/no-static-styles-assignment)
C:\Projects\trainee-work\Obsidian-OSINT-Copilot-plugin\src\modals\entity-modal.ts: line 923, col 9, Warning - Avoid setting styles directly via `element.style.marginTop`. Use CSS classes for better theming and maintainability. Use the `setCssProps` function to change CSS properties. (obsidianmd/no-static-styles-assignment)
C:\Projects\trainee-work\Obsidian-OSINT-Copilot-plugin\src\modals\entity-modal.ts: line 1347, col 13, Warning - Avoid setting styles directly via `element.style.cssText`. Use CSS classes for better theming and maintainability. Use the `setCssProps` function to change CSS properties. (obsidianmd/no-static-styles-assignment)
C:\Projects\trainee-work\Obsidian-OSINT-Copilot-plugin\src\modals\entity-modal.ts: line 1354, col 13, Warning - Avoid setting styles directly via `element.style.display`. Use CSS classes for better theming and maintainability. Use the `setCssProps` function to change CSS properties. (obsidianmd/no-static-styles-assignment)
C:\Projects\trainee-work\Obsidian-OSINT-Copilot-plugin\src\modals\entity-modal.ts: line 1380, col 13, Warning - Avoid setting styles directly via `element.style.fontSize`. Use CSS classes for better theming and maintainability. Use the `setCssProps` function to change CSS properties. (obsidianmd/no-static-styles-assignment)
C:\Projects\trainee-work\Obsidian-OSINT-Copilot-plugin\src\modals\entity-modal.ts: line 1387, col 21, Warning - Avoid setting styles directly via `element.style.background`. Use CSS classes for better theming and maintainability. Use the `setCssProps` function to change CSS properties. (obsidianmd/no-static-styles-assignment)
C:\Projects\trainee-work\Obsidian-OSINT-Copilot-plugin\src\modals\entity-modal.ts: line 1388, col 21, Warning - Avoid setting styles directly via `element.style.borderColor`. Use CSS classes for better theming and maintainability. Use the `setCssProps` function to change CSS properties. (obsidianmd/no-static-styles-assignment)
C:\Projects\trainee-work\Obsidian-OSINT-Copilot-plugin\src\modals\entity-modal.ts: line 1389, col 21, Warning - Avoid setting styles directly via `element.style.color`. Use CSS classes for better theming and maintainability. Use the `setCssProps` function to change CSS properties. (obsidianmd/no-static-styles-assignment)
C:\Projects\trainee-work\Obsidian-OSINT-Copilot-plugin\src\modals\entity-modal.ts: line 1392, col 21, Warning - Avoid setting styles directly via `element.style.background`. Use CSS classes for better theming and maintainability. Use the `setCssProps` function to change CSS properties. (obsidianmd/no-static-styles-assignment)
C:\Projects\trainee-work\Obsidian-OSINT-Copilot-plugin\src\modals\entity-modal.ts: line 1393, col 21, Warning - Avoid setting styles directly via `element.style.borderColor`. Use CSS classes for better theming and maintainability. Use the `setCssProps` function to change CSS properties. (obsidianmd/no-static-styles-assignment)
C:\Projects\trainee-work\Obsidian-OSINT-Copilot-plugin\src\modals\entity-modal.ts: line 1394, col 21, Warning - Avoid setting styles directly via `element.style.color`. Use CSS classes for better theming and maintainability. Use the `setCssProps` function to change CSS properties. (obsidianmd/no-static-styles-assignment)
C:\Projects\trainee-work\Obsidian-OSINT-Copilot-plugin\src\modals\entity-modal.ts: line 1413, col 21, Warning - Avoid setting styles directly via `element.style.borderColor`. Use CSS classes for better theming and maintainability. Use the `setCssProps` function to change CSS properties. (obsidianmd/no-static-styles-assignment)
C:\Projects\trainee-work\Obsidian-OSINT-Copilot-plugin\src\modals\entity-modal.ts: line 1414, col 21, Warning - Avoid setting styles directly via `element.style.color`. Use CSS classes for better theming and maintainability. Use the `setCssProps` function to change CSS properties. (obsidianmd/no-static-styles-assignment)
C:\Projects\trainee-work\Obsidian-OSINT-Copilot-plugin\src\modals\entity-modal.ts: line 1653, col 13, Warning - Avoid setting styles directly via `element.style.display`. Use CSS classes for better theming and maintainability. Use the `setCssProps` function to change CSS properties. (obsidianmd/no-static-styles-assignment)
C:\Projects\trainee-work\Obsidian-OSINT-Copilot-plugin\src\modals\entity-modal.ts: line 1813, col 9, Warning - Avoid setting styles directly via `element.style.marginBottom`. Use CSS classes for better theming and maintainability. Use the `setCssProps` function to change CSS properties. (obsidianmd/no-static-styles-assignment)
C:\Projects\trainee-work\Obsidian-OSINT-Copilot-plugin\src\modals\entity-modal.ts: line 1820, col 19, Error - Use sentence case for UI text. (obsidianmd/ui/sentence-case)
C:\Projects\trainee-work\Obsidian-OSINT-Copilot-plugin\src\modals\entity-modal.ts: line 1823, col 9, Warning - Avoid setting styles directly via `element.style.cssText`. Use CSS classes for better theming and maintainability. Use the `setCssProps` function to change CSS properties. (obsidianmd/no-static-styles-assignment)
C:\Projects\trainee-work\Obsidian-OSINT-Copilot-plugin\src\modals\entity-modal.ts: line 1829, col 9, Warning - Avoid setting styles directly via `element.style.display`. Use CSS classes for better theming and maintainability. Use the `setCssProps` function to change CSS properties. (obsidianmd/no-static-styles-assignment)
C:\Projects\trainee-work\Obsidian-OSINT-Copilot-plugin\src\modals\entity-modal.ts: line 1878, col 41, Error - Use sentence case for UI text. (obsidianmd/ui/sentence-case)
C:\Projects\trainee-work\Obsidian-OSINT-Copilot-plugin\src\modals\entity-modal.ts: line 1879, col 17, Warning - Avoid setting styles directly via `element.style.borderColor`. Use CSS classes for better theming and maintainability. Use the `setCssProps` function to change CSS properties. (obsidianmd/no-static-styles-assignment)
C:\Projects\trainee-work\Obsidian-OSINT-Copilot-plugin\src\modals\entity-modal.ts: line 1900, col 40, Error - Use sentence case for UI text. (obsidianmd/ui/sentence-case)
C:\Projects\trainee-work\Obsidian-OSINT-Copilot-plugin\src\modals\entity-modal.ts: line 1915, col 13, Warning - Avoid setting styles directly via `element.style.borderColor`. Use CSS classes for better theming and maintainability. Use the `setCssProps` function to change CSS properties. (obsidianmd/no-static-styles-assignment)
C:\Projects\trainee-work\Obsidian-OSINT-Copilot-plugin\src\modals\entity-modal.ts: line 1916, col 13, Warning - Avoid setting styles directly via `element.style.background`. Use CSS classes for better theming and maintainability. Use the `setCssProps` function to change CSS properties. (obsidianmd/no-static-styles-assignment)
C:\Projects\trainee-work\Obsidian-OSINT-Copilot-plugin\src\modals\entity-modal.ts: line 1922, col 17, Warning - Avoid setting styles directly via `element.style.borderColor`. Use CSS classes for better theming and maintainability. Use the `setCssProps` function to change CSS properties. (obsidianmd/no-static-styles-assignment)
C:\Projects\trainee-work\Obsidian-OSINT-Copilot-plugin\src\modals\entity-modal.ts: line 1923, col 17, Warning - Avoid setting styles directly via `element.style.background`. Use CSS classes for better theming and maintainability. Use the `setCssProps` function to change CSS properties. (obsidianmd/no-static-styles-assignment)
C:\Projects\trainee-work\Obsidian-OSINT-Copilot-plugin\src\modals\entity-modal.ts: line 1929, col 13, Warning - Avoid setting styles directly via `element.style.borderColor`. Use CSS classes for better theming and maintainability. Use the `setCssProps` function to change CSS properties. (obsidianmd/no-static-styles-assignment)
C:\Projects\trainee-work\Obsidian-OSINT-Copilot-plugin\src\modals\entity-modal.ts: line 1930, col 13, Warning - Avoid setting styles directly via `element.style.background`. Use CSS classes for better theming and maintainability. Use the `setCssProps` function to change CSS properties. (obsidianmd/no-static-styles-assignment)
C:\Projects\trainee-work\Obsidian-OSINT-Copilot-plugin\src\modals\entity-modal.ts: line 1979, col 9, Warning - Avoid setting styles directly via `element.style.cssText`. Use CSS classes for better theming and maintainability. Use the `setCssProps` function to change CSS properties. (obsidianmd/no-static-styles-assignment)
C:\Projects\trainee-work\Obsidian-OSINT-Copilot-plugin\src\modals\entity-modal.ts: line 1982, col 9, Warning - Avoid setting styles directly via `element.style.margin`. Use CSS classes for better theming and maintainability. Use the `setCssProps` function to change CSS properties. (obsidianmd/no-static-styles-assignment)
C:\Projects\trainee-work\Obsidian-OSINT-Copilot-plugin\src\modals\entity-modal.ts: line 1984, col 62, Error - Use sentence case for UI text. (obsidianmd/ui/sentence-case)
C:\Projects\trainee-work\Obsidian-OSINT-Copilot-plugin\src\modals\entity-modal.ts: line 1985, col 9, Warning - Avoid setting styles directly via `element.style.cssText`. Use CSS classes for better theming and maintainability. Use the `setCssProps` function to change CSS properties. (obsidianmd/no-static-styles-assignment)
C:\Projects\trainee-work\Obsidian-OSINT-Copilot-plugin\src\modals\entity-modal.ts: line 1997, col 28, Error - Use sentence case for UI text. (obsidianmd/ui/sentence-case)
C:\Projects\trainee-work\Obsidian-OSINT-Copilot-plugin\src\modals\entity-modal.ts: line 2004, col 9, Warning - Avoid setting styles directly via `element.style.cssText`. Use CSS classes for better theming and maintainability. Use the `setCssProps` function to change CSS properties. (obsidianmd/no-static-styles-assignment)
C:\Projects\trainee-work\Obsidian-OSINT-Copilot-plugin\src\modals\entity-modal.ts: line 2110, col 13, Warning - Avoid setting styles directly via `element.style.position`. Use CSS classes for better theming and maintainability. Use the `setCssProps` function to change CSS properties. (obsidianmd/no-static-styles-assignment)
C:\Projects\trainee-work\Obsidian-OSINT-Copilot-plugin\src\modals\entity-modal.ts: line 2114, col 13, Warning - Avoid setting styles directly via `element.style.fontSize`. Use CSS classes for better theming and maintainability. Use the `setCssProps` function to change CSS properties. (obsidianmd/no-static-styles-assignment)
C:\Projects\trainee-work\Obsidian-OSINT-Copilot-plugin\src\modals\entity-modal.ts: line 2115, col 13, Warning - Avoid setting styles directly via `element.style.display`. Use CSS classes for better theming and maintainability. Use the `setCssProps` function to change CSS properties. (obsidianmd/no-static-styles-assignment)
C:\Projects\trainee-work\Obsidian-OSINT-Copilot-plugin\src\modals\entity-modal.ts: line 2116, col 13, Warning - Avoid setting styles directly via `element.style.alignItems`. Use CSS classes for better theming and maintainability. Use the `setCssProps` function to change CSS properties. (obsidianmd/no-static-styles-assignment)
C:\Projects\trainee-work\Obsidian-OSINT-Copilot-plugin\src\modals\entity-modal.ts: line 2117, col 13, Warning - Avoid setting styles directly via `element.style.justifyContent`. Use CSS classes for better theming and maintainability. Use the `setCssProps` function to change CSS properties. (obsidianmd/no-static-styles-assignment)
C:\Projects\trainee-work\Obsidian-OSINT-Copilot-plugin\src\modals\entity-modal.ts: line 2131, col 17, Warning - Avoid setting styles directly via `element.style.cssText`. Use CSS classes for better theming and maintainability. Use the `setCssProps` function to change CSS properties. (obsidianmd/no-static-styles-assignment)
C:\Projects\trainee-work\Obsidian-OSINT-Copilot-plugin\src\modals\entity-modal.ts: line 2133, col 46, Warning - Avoid setting styles directly via `element.style.display`. Use CSS classes for better theming and maintainability. Use the `setCssProps` function to change CSS properties. (obsidianmd/no-static-styles-assignment)
C:\Projects\trainee-work\Obsidian-OSINT-Copilot-plugin\src\modals\entity-modal.ts: line 2134, col 46, Warning - Avoid setting styles directly via `element.style.display`. Use CSS classes for better theming and maintainability. Use the `setCssProps` function to change CSS properties. (obsidianmd/no-static-styles-assignment)
C:\Projects\trainee-work\Obsidian-OSINT-Copilot-plugin\src\modals\entity-modal.ts: line 2137, col 33, Error - Use sentence case for UI text. (obsidianmd/ui/sentence-case)
C:\Projects\trainee-work\Obsidian-OSINT-Copilot-plugin\src\modals\entity-modal.ts: line 2138, col 17, Warning - Avoid setting styles directly via `element.style.cssText`. Use CSS classes for better theming and maintainability. Use the `setCssProps` function to change CSS properties. (obsidianmd/no-static-styles-assignment)
C:\Projects\trainee-work\Obsidian-OSINT-Copilot-plugin\src\modals\entity-modal.ts: line 2148, col 32, Error - Use sentence case for UI text. (obsidianmd/ui/sentence-case)
C:\Projects\trainee-work\Obsidian-OSINT-Copilot-plugin\src\modals\entity-modal.ts: line 2149, col 17, Warning - Avoid setting styles directly via `element.style.cssText`. Use CSS classes for better theming and maintainability. Use the `setCssProps` function to change CSS properties. (obsidianmd/no-static-styles-assignment)
C:\Projects\trainee-work\Obsidian-OSINT-Copilot-plugin\src\modals\entity-modal.ts: line 2189, col 68, Error - Use sentence case for UI text. (obsidianmd/ui/sentence-case)
C:\Projects\trainee-work\Obsidian-OSINT-Copilot-plugin\src\modals\entity-modal.ts: line 2211, col 13, Warning - Avoid setting styles directly via `element.style.marginTop`. Use CSS classes for better theming and maintainability. Use the `setCssProps` function to change CSS properties. (obsidianmd/no-static-styles-assignment)
C:\Projects\trainee-work\Obsidian-OSINT-Copilot-plugin\src\modals\entity-modal.ts: line 2319, col 13, Warning - Avoid setting styles directly via `element.style.display`. Use CSS classes for better theming and maintainability. Use the `setCssProps` function to change CSS properties. (obsidianmd/no-static-styles-assignment)
C:\Projects\trainee-work\Obsidian-OSINT-Copilot-plugin\src\modals\entity-modal.ts: line 2376, col 13, Warning - Avoid setting styles directly via `element.style.cssText`. Use CSS classes for better theming and maintainability. Use the `setCssProps` function to change CSS properties. (obsidianmd/no-static-styles-assignment)
C:\Projects\trainee-work\Obsidian-OSINT-Copilot-plugin\src\modals\entity-modal.ts: line 2383, col 13, Warning - Avoid setting styles directly via `element.style.display`. Use CSS classes for better theming and maintainability. Use the `setCssProps` function to change CSS properties. (obsidianmd/no-static-styles-assignment)
C:\Projects\trainee-work\Obsidian-OSINT-Copilot-plugin\src\modals\entity-modal.ts: line 2409, col 13, Warning - Avoid setting styles directly via `element.style.fontSize`. Use CSS classes for better theming and maintainability. Use the `setCssProps` function to change CSS properties. (obsidianmd/no-static-styles-assignment)
C:\Projects\trainee-work\Obsidian-OSINT-Copilot-plugin\src\modals\entity-modal.ts: line 2416, col 21, Warning - Avoid setting styles directly via `element.style.background`. Use CSS classes for better theming and maintainability. Use the `setCssProps` function to change CSS properties. (obsidianmd/no-static-styles-assignment)
C:\Projects\trainee-work\Obsidian-OSINT-Copilot-plugin\src\modals\entity-modal.ts: line 2417, col 21, Warning - Avoid setting styles directly via `element.style.borderColor`. Use CSS classes for better theming and maintainability. Use the `setCssProps` function to change CSS properties. (obsidianmd/no-static-styles-assignment)
C:\Projects\trainee-work\Obsidian-OSINT-Copilot-plugin\src\modals\entity-modal.ts: line 2418, col 21, Warning - Avoid setting styles directly via `element.style.color`. Use CSS classes for better theming and maintainability. Use the `setCssProps` function to change CSS properties. (obsidianmd/no-static-styles-assignment)
C:\Projects\trainee-work\Obsidian-OSINT-Copilot-plugin\src\modals\entity-modal.ts: line 2421, col 21, Warning - Avoid setting styles directly via `element.style.background`. Use CSS classes for better theming and maintainability. Use the `setCssProps` function to change CSS properties. (obsidianmd/no-static-styles-assignment)
C:\Projects\trainee-work\Obsidian-OSINT-Copilot-plugin\src\modals\entity-modal.ts: line 2422, col 21, Warning - Avoid setting styles directly via `element.style.borderColor`. Use CSS classes for better theming and maintainability. Use the `setCssProps` function to change CSS properties. (obsidianmd/no-static-styles-assignment)
C:\Projects\trainee-work\Obsidian-OSINT-Copilot-plugin\src\modals\entity-modal.ts: line 2423, col 21, Warning - Avoid setting styles directly via `element.style.color`. Use CSS classes for better theming and maintainability. Use the `setCssProps` function to change CSS properties. (obsidianmd/no-static-styles-assignment)
C:\Projects\trainee-work\Obsidian-OSINT-Copilot-plugin\src\modals\entity-modal.ts: line 2442, col 21, Warning - Avoid setting styles directly via `element.style.borderColor`. Use CSS classes for better theming and maintainability. Use the `setCssProps` function to change CSS properties. (obsidianmd/no-static-styles-assignment)
C:\Projects\trainee-work\Obsidian-OSINT-Copilot-plugin\src\modals\entity-modal.ts: line 2443, col 21, Warning - Avoid setting styles directly via `element.style.color`. Use CSS classes for better theming and maintainability. Use the `setCssProps` function to change CSS properties. (obsidianmd/no-static-styles-assignment)
C:\Projects\trainee-work\Obsidian-OSINT-Copilot-plugin\src\modals\entity-modal.ts: line 2544, col 9, Warning - Avoid setting styles directly via `element.style.cssText`. Use CSS classes for better theming and maintainability. Use the `setCssProps` function to change CSS properties. (obsidianmd/no-static-styles-assignment)
C:\Projects\trainee-work\Obsidian-OSINT-Copilot-plugin\src\modals\entity-modal.ts: line 2550, col 9, Warning - Avoid setting styles directly via `element.style.cssText`. Use CSS classes for better theming and maintainability. Use the `setCssProps` function to change CSS properties. (obsidianmd/no-static-styles-assignment)
C:\Projects\trainee-work\Obsidian-OSINT-Copilot-plugin\src\modals\entity-modal.ts: line 2554, col 9, Warning - Avoid setting styles directly via `element.style.cssText`. Use CSS classes for better theming and maintainability. Use the `setCssProps` function to change CSS properties. (obsidianmd/no-static-styles-assignment)
C:\Projects\trainee-work\Obsidian-OSINT-Copilot-plugin\src\modals\entity-modal.ts: line 2576, col 115, Warning - Unexpected any. Specify a different type. (@typescript-eslint/no-explicit-any)
C:\Projects\trainee-work\Obsidian-OSINT-Copilot-plugin\src\modals\entity-modal.ts: line 2589, col 13, Warning - Avoid setting styles directly via `element.style.borderColor`. Use CSS classes for better theming and maintainability. Use the `setCssProps` function to change CSS properties. (obsidianmd/no-static-styles-assignment)
C:\Projects\trainee-work\Obsidian-OSINT-Copilot-plugin\src\modals\entity-modal.ts: line 2591, col 13, Warning - Avoid setting styles directly via `element.style.marginBottom`. Use CSS classes for better theming and maintainability. Use the `setCssProps` function to change CSS properties. (obsidianmd/no-static-styles-assignment)
C:\Projects\trainee-work\Obsidian-OSINT-Copilot-plugin\src\modals\entity-modal.ts: line 2607, col 9, Warning - Avoid setting styles directly via `element.style.marginBottom`. Use CSS classes for better theming and maintainability. Use the `setCssProps` function to change CSS properties. (obsidianmd/no-static-styles-assignment)
C:\Projects\trainee-work\Obsidian-OSINT-Copilot-plugin\src\modals\entity-modal.ts: line 2614, col 19, Error - Use sentence case for UI text. (obsidianmd/ui/sentence-case)
C:\Projects\trainee-work\Obsidian-OSINT-Copilot-plugin\src\modals\entity-modal.ts: line 2617, col 9, Warning - Avoid setting styles directly via `element.style.cssText`. Use CSS classes for better theming and maintainability. Use the `setCssProps` function to change CSS properties. (obsidianmd/no-static-styles-assignment)
C:\Projects\trainee-work\Obsidian-OSINT-Copilot-plugin\src\modals\entity-modal.ts: line 2623, col 9, Warning - Avoid setting styles directly via `element.style.display`. Use CSS classes for better theming and maintainability. Use the `setCssProps` function to change CSS properties. (obsidianmd/no-static-styles-assignment)
C:\Projects\trainee-work\Obsidian-OSINT-Copilot-plugin\src\modals\entity-modal.ts: line 2669, col 41, Error - Use sentence case for UI text. (obsidianmd/ui/sentence-case)
C:\Projects\trainee-work\Obsidian-OSINT-Copilot-plugin\src\modals\entity-modal.ts: line 2670, col 17, Warning - Avoid setting styles directly via `element.style.borderColor`. Use CSS classes for better theming and maintainability. Use the `setCssProps` function to change CSS properties. (obsidianmd/no-static-styles-assignment)
C:\Projects\trainee-work\Obsidian-OSINT-Copilot-plugin\src\modals\entity-modal.ts: line 2685, col 40, Error - Use sentence case for UI text. (obsidianmd/ui/sentence-case)
C:\Projects\trainee-work\Obsidian-OSINT-Copilot-plugin\src\modals\entity-modal.ts: line 2700, col 13, Warning - Avoid setting styles directly via `element.style.borderColor`. Use CSS classes for better theming and maintainability. Use the `setCssProps` function to change CSS properties. (obsidianmd/no-static-styles-assignment)
C:\Projects\trainee-work\Obsidian-OSINT-Copilot-plugin\src\modals\entity-modal.ts: line 2701, col 13, Warning - Avoid setting styles directly via `element.style.background`. Use CSS classes for better theming and maintainability. Use the `setCssProps` function to change CSS properties. (obsidianmd/no-static-styles-assignment)
C:\Projects\trainee-work\Obsidian-OSINT-Copilot-plugin\src\modals\entity-modal.ts: line 2707, col 13, Warning - Avoid setting styles directly via `element.style.background`. Use CSS classes for better theming and maintainability. Use the `setCssProps` function to change CSS properties. (obsidianmd/no-static-styles-assignment)
C:\Projects\trainee-work\Obsidian-OSINT-Copilot-plugin\src\modals\entity-modal.ts: line 2712, col 13, Warning - Avoid setting styles directly via `element.style.borderColor`. Use CSS classes for better theming and maintainability. Use the `setCssProps` function to change CSS properties. (obsidianmd/no-static-styles-assignment)
C:\Projects\trainee-work\Obsidian-OSINT-Copilot-plugin\src\modals\entity-modal.ts: line 2713, col 13, Warning - Avoid setting styles directly via `element.style.background`. Use CSS classes for better theming and maintainability. Use the `setCssProps` function to change CSS properties. (obsidianmd/no-static-styles-assignment)
C:\Projects\trainee-work\Obsidian-OSINT-Copilot-plugin\src\modals\entity-modal.ts: line 2794, col 13, Warning - Avoid setting styles directly via `element.style.background`. Use CSS classes for better theming and maintainability. Use the `setCssProps` function to change CSS properties. (obsidianmd/no-static-styles-assignment)
C:\Projects\trainee-work\Obsidian-OSINT-Copilot-plugin\src\modals\entity-modal.ts: line 2828, col 9, Warning - Avoid setting styles directly via `element.style.whiteSpace`. Use CSS classes for better theming and maintainability. Use the `setCssProps` function to change CSS properties. (obsidianmd/no-static-styles-assignment)
C:\Projects\trainee-work\Obsidian-OSINT-Copilot-plugin\src\modals\entity-modal.ts: line 2907, col 9, Warning - Avoid setting styles directly via `element.style.cssText`. Use CSS classes for better theming and maintainability. Use the `setCssProps` function to change CSS properties. (obsidianmd/no-static-styles-assignment)
C:\Projects\trainee-work\Obsidian-OSINT-Copilot-plugin\src\modals\entity-modal.ts: line 2912, col 9, Warning - Avoid setting styles directly via `element.style.cssText`. Use CSS classes for better theming and maintainability. Use the `setCssProps` function to change CSS properties. (obsidianmd/no-static-styles-assignment)
C:\Projects\trainee-work\Obsidian-OSINT-Copilot-plugin\src\modals\entity-modal.ts: line 2915, col 9, Warning - Avoid setting styles directly via `element.style.flex`. Use CSS classes for better theming and maintainability. Use the `setCssProps` function to change CSS properties. (obsidianmd/no-static-styles-assignment)
C:\Projects\trainee-work\Obsidian-OSINT-Copilot-plugin\src\modals\entity-modal.ts: line 2924, col 9, Warning - Avoid setting styles directly via `element.style.flex`. Use CSS classes for better theming and maintainability. Use the `setCssProps` function to change CSS properties. (obsidianmd/no-static-styles-assignment)
C:\Projects\trainee-work\Obsidian-OSINT-Copilot-plugin\src\modals\entity-modal.ts: line 2933, col 9, Warning - Avoid setting styles directly via `element.style.cssText`. Use CSS classes for better theming and maintainability. Use the `setCssProps` function to change CSS properties. (obsidianmd/no-static-styles-assignment)
C:\Projects\trainee-work\Obsidian-OSINT-Copilot-plugin\src\modals\entity-modal.ts: line 2982, col 9, Warning - Avoid setting styles directly via `element.style.cssText`. Use CSS classes for better theming and maintainability. Use the `setCssProps` function to change CSS properties. (obsidianmd/no-static-styles-assignment)
C:\Projects\trainee-work\Obsidian-OSINT-Copilot-plugin\src\modals\entity-modal.ts: line 2985, col 9, Warning - Avoid setting styles directly via `element.style.flex`. Use CSS classes for better theming and maintainability. Use the `setCssProps` function to change CSS properties. (obsidianmd/no-static-styles-assignment)
C:\Projects\trainee-work\Obsidian-OSINT-Copilot-plugin\src\modals\entity-modal.ts: line 3005, col 9, Warning - Avoid setting styles directly via `element.style.cssText`. Use CSS classes for better theming and maintainability. Use the `setCssProps` function to change CSS properties. (obsidianmd/no-static-styles-assignment)
C:\Projects\trainee-work\Obsidian-OSINT-Copilot-plugin\src\modals\entity-modal.ts: line 3078, col 9, Warning - Avoid setting styles directly via `element.style.cssText`. Use CSS classes for better theming and maintainability. Use the `setCssProps` function to change CSS properties. (obsidianmd/no-static-styles-assignment)
C:\Projects\trainee-work\Obsidian-OSINT-Copilot-plugin\src\modals\entity-modal.ts: line 3081, col 9, Warning - Avoid setting styles directly via `element.style.margin`. Use CSS classes for better theming and maintainability. Use the `setCssProps` function to change CSS properties. (obsidianmd/no-static-styles-assignment)
C:\Projects\trainee-work\Obsidian-OSINT-Copilot-plugin\src\modals\entity-modal.ts: line 3084, col 71, Error - Use sentence case for UI text. (obsidianmd/ui/sentence-case)
